card_id,card_scheme,product,subproduct,subproduct_rank
E26C4E3E6621,mada,Debit,N/A,0
BB1983E4E5DA,mada,Debit,N/A,0
CDA4D4E37F70,Visa,Debit,Classic,1
87E4B49DA141,Visa,Debit,Classic,1
BEFBDE48383F,Visa,Debit,Platinum,2
18D9DEC00987,mada,Debit,N/A,0
0D720DE85FA4,mada,Debit,N/A,0
FA2D72CEFC35,Visa,Prepaid,Classic,1
E7C386BD857E,mada,Debit,N/A,0
4CA15823E997,mada,Debit,N/A,0
25E8889060F0,Visa,Credit,Platinum,2
02A5A1D757F6,Visa,Credit,Signature,3
811BECD3C9DF,mada,Debit,N/A,0
4EC41DE1A186,Visa,Debit,Platinum,2
7FE8184681D7,Dual,Debit,Classic,1
65C5A2C3144F,mada,Debit,N/A,0
196A6744A722,mada,Debit,N/A,0
8D5E83BA5A5A,Visa,Debit,Classic,1
8847CF47A719,Dual,Credit,Classic,1
3CAB2B419E8D,Visa,Debit,Classic,1
67BF9F92EF73,Visa,Credit,Classic,1
5E54AE263CC2,Visa,Debit,Classic,1
1F162971887F,mada,Debit,N/A,0
6300E6C22D6A,Dual,Credit,Signature,3
6B60F056FECB,Visa,Debit,Classic,1
29EB6FDE79D8,Dual,Debit,Platinum,2
8D855D5D3949,Visa,Debit,Platinum,2
F9C4AF6D8990,Visa,Debit,Platinum,2
DF2E921696D6,Visa,Credit,Classic,1
EFB2B5BC2573,mada,Debit,N/A,0
F6081BFA80AA,Visa,Prepaid,Classic,1
0AEA9C16ABAA,mada,Debit,N/A,0
DF6F6392C4EE,mada,Debit,N/A,0
A4F18BB599DB,Dual,Debit,Signature,3
1BA030F8E30E,mada,Debit,N/A,0
19A05A2AA4E5,mada,Debit,N/A,0
DFC7CF94DA41,Dual,Debit,Classic,1
D0D19015E5C0,Visa,Credit,Platinum,2
72F47ECED67F,mada,Debit,N/A,0
825A2A61AF4F,mada,Debit,N/A,0
790FB08D2A9D,mada,Prepaid,N/A,0
CB28F56216B1,mada,Debit,N/A,0
372891103BEA,mada,Debit,N/A,0
0574ED26A3CC,Visa,Credit,Signature,3
365F86BBE7C0,Visa,Credit,Platinum,2
1FE9C742FC1E,Visa,Debit,Classic,1
3EA0BDFB1C5A,Visa,Prepaid,Classic,1
B6650093D4AE,mada,Debit,N/A,0
69AA1216978A,mada,Debit,N/A,0
28469F7B948E,mada,Debit,N/A,0
42969C5DD38A,Visa,Credit,Platinum,2
315D81E9513F,Visa,Prepaid,Classic,1
9F9745DDFC7B,Visa,Credit,Platinum,2
2E1C692DF7A3,mada,Debit,N/A,0
EEA264C11820,mada,Debit,N/A,0
CBD7897830ED,Visa,Debit,Classic,1
392C831A5588,mada,Debit,N/A,0
237345175526,Visa,Credit,Platinum,2
351B4A99CF72,Dual,Debit,Classic,1
5B2AA6711FDA,Visa,Credit,Platinum,2
55D888BC0AB5,mada,Prepaid,N/A,0
BEFCD02B9179,mada,Debit,N/A,0
23254843A6C7,mada,Debit,N/A,0
B09F3C0CBE4B,Visa,Prepaid,Classic,1
72C46AECBCD8,Visa,Debit,Classic,1
521543727C6D,Visa,Credit,Platinum,2
C29785E1705F,Visa,Debit,Classic,1
BD00062877DC,Visa,Debit,Classic,1
E39EB68351B5,Visa,Credit,Classic,1
1D3B09DB75E3,Visa,Credit,Platinum,2
7A8A11F8F605,Visa,Debit,Classic,1
2713A097198D,Visa,Debit,Classic,1
D9216506D233,Visa,Debit,Classic,1
F104733D9C50,mada,Debit,N/A,0
B2152EBFE9F5,mada,Debit,N/A,0
EE0A0139287D,mada,Debit,N/A,0
1A92700E1EE6,Visa,Credit,Platinum,2
3F4B248E9FD0,mada,Debit,N/A,0
D2003DE85114,mada,Debit,N/A,0
F6E3545399A1,mada,Credit,N/A,0
C70318C3CFAD,Visa,Credit,Signature,3
81E8B4F47FAD,Visa,Credit,Signature,3
D9A6405BB235,Visa,Credit,Classic,1
15818FBFE148,Dual,Debit,Platinum,2
FA8205AA1857,Visa,Prepaid,Classic,1
0C5E3DEB3439,mada,Debit,N/A,0
C8CD47EF0483,Visa,Debit,Classic,1
2BE16361E557,Visa,Credit,Platinum,2
12DBC3A71645,Visa,Debit,Classic,1
F33FBE004203,mada,Debit,N/A,0
4AD144D118C7,mada,Debit,N/A,0
91F03E92DD7D,Visa,Credit,Classic,1
5EB8620554D2,Visa,Debit,Classic,1
E37E25D5597B,mada,Credit,N/A,0
A8BBFC9E236B,Dual,Credit,Platinum,2
66BA51ACC0BD,Visa,Debit,Classic,1
DF6E86FE2F4D,Visa,Debit,Platinum,2
D40DAA9BC03F,Visa,Prepaid,Classic,1
F771AF4BBC18,Visa,Credit,Platinum,2
4B6AFA8D05C3,mada,Debit,N/A,0
CFE6B987CCB3,Visa,Credit,Classic,1
0C277146FC32,mada,Debit,N/A,0
2872F1205108,Visa,Credit,Classic,1
4E59C7BEBA67,Visa,Credit,Signature,3
B44112ACBD58,Visa,Debit,Classic,1
F28AE3EB69FE,Visa,Debit,Platinum,2
556165C581C7,mada,Debit,N/A,0
C9AAEECC8BD7,mada,Debit,N/A,0
B5F6D2008DD0,mada,Debit,N/A,0
38616B6143DF,mada,Debit,N/A,0
A468094EA2A0,mada,Debit,N/A,0
9CC7FDCB0AC4,mada,Debit,N/A,0
2C56EF71A27B,Dual,Credit,Signature,3
81D108C6170A,Visa,Debit,Classic,1
33717F505AED,Visa,Credit,Classic,1
A71443A32F7A,mada,Debit,N/A,0
1E870FF9FAA4,mada,Debit,N/A,0
A152FCA116D0,Visa,Debit,Classic,1
E0DA16E97AC9,Dual,Debit,Platinum,2
6C5DAFACB883,Visa,Credit,Classic,1
9CC0CEB0764B,Visa,Debit,Classic,1
D8B1F5FDCFF1,Visa,Debit,Platinum,2
806665120838,Dual,Credit,Classic,1
6F10D10DC0BE,Dual,Debit,Classic,1
1FE4D5C9567E,Visa,Prepaid,Classic,1
F39E7B7E198B,Visa,Debit,Platinum,2
F74A83346B4A,Visa,Credit,Signature,3
A98906F912B5,Visa,Debit,Platinum,2
C825DA9FAB67,mada,Debit,N/A,0
31C4FC3793C5,mada,Debit,N/A,0
F63385E52CDE,mada,Debit,N/A,0
E2EDE0E56591,Dual,Debit,Classic,1
076E767B5811,Visa,Credit,Signature,3
85428E50B224,mada,Debit,N/A,0
B0D68D1273B7,mada,Prepaid,N/A,0
D187A5EDDB7F,Visa,Credit,Platinum,2
FDA953367D90,Visa,Prepaid,Classic,1
C8BC8EABD2D2,mada,Debit,N/A,0
FA4A5237032F,Visa,Credit,Platinum,2
1175451F36A1,mada,Debit,N/A,0
0A3FBD6F7CFF,mada,Debit,N/A,0
74DB1B16E723,Visa,Debit,Classic,1
E4D06BC460BD,Dual,Prepaid,Classic,1
EAD8FA8EB160,mada,Debit,N/A,0
5F283202EE5A,Visa,Debit,Classic,1
FF9823827CBB,Visa,Debit,Classic,1
35613072B28C,Dual,Debit,Classic,1
38EA0B1E2DEF,mada,Prepaid,N/A,0
22CFB38D95E0,Visa,Credit,Platinum,2
9875C39B9659,mada,Debit,N/A,0
7C4F945571C0,mada,Debit,N/A,0
ACE716DBC965,mada,Debit,N/A,0
87CB8EB0D5EB,mada,Debit,N/A,0
8FD22879A297,mada,Debit,N/A,0
BCF6605AA379,Visa,Credit,Signature,3
B0E96EBF56A1,Visa,Prepaid,Classic,1
2E571A5767D2,mada,Prepaid,N/A,0
BE6BFA8DE42E,Visa,Credit,Platinum,2
BB176F0699E1,Visa,Debit,Classic,1
D51EBA2967B0,mada,Debit,N/A,0
4455A9ABE7A7,Visa,Credit,Classic,1
EE56D86F5C07,Visa,Prepaid,Classic,1
76D9066AE18C,Visa,Credit,Signature,3
3E8FB507504B,Visa,Debit,Platinum,2
F975A43B98E6,mada,Debit,N/A,0
E0CE58AD5589,mada,Debit,N/A,0
5E50569E4488,Visa,Debit,Classic,1
66D5701D2037,Visa,Credit,Signature,3
C72879B2BD67,Visa,Debit,Signature,3
8864790CE04A,Visa,Credit,Signature,3
5DB08330A0EA,Visa,Credit,Platinum,2
DCBABE58345F,mada,Debit,N/A,0
F512BA7ED1CE,mada,Debit,N/A,0
2E437F8A5646,Visa,Prepaid,Classic,1
F4DBE9C4BFC9,Visa,Debit,Classic,1
8FD213869156,Visa,Credit,Platinum,2
B3A72D29EF5F,Visa,Debit,Classic,1
C66FF3556FE4,Visa,Prepaid,Platinum,2
2C96D550F9F2,Dual,Credit,Platinum,2
6941590DE9F1,mada,Debit,N/A,0
F0E39507B859,mada,Debit,N/A,0
AFB800BF39B1,Visa,Prepaid,Classic,1
9ED5354DC72D,mada,Debit,N/A,0
1F9355660F4C,Dual,Debit,Signature,3
EC71FE582DA5,Visa,Credit,Classic,1
1C2EB6B54FB6,Visa,Debit,Classic,1
2B6E7AD9E291,Visa,Debit,Classic,1
31ADEE2DECC7,Visa,Credit,Platinum,2
86AE22A2BEEF,Visa,Debit,Classic,1
9894F6B4C546,Visa,Credit,Signature,3
F72411143F3C,Dual,Credit,Classic,1
B708185E703D,mada,Debit,N/A,0
86728521BDA2,Dual,Debit,Signature,3
FEA76808B558,Dual,Prepaid,Classic,1
805E666100E7,Visa,Prepaid,Classic,1
F249543FA48E,Dual,Prepaid,Platinum,2
A3C17F627452,mada,Debit,N/A,0
4F4B0E485ED3,Visa,Prepaid,Platinum,2
C99D3651C187,mada,Debit,N/A,0
77740536F55B,mada,Debit,N/A,0
6B902493879E,mada,Debit,N/A,0
286D85A9FABB,mada,Debit,N/A,0
505FFF225801,Dual,Credit,Signature,3
DFB8B19EF93F,mada,Debit,N/A,0
FB0080758229,Visa,Prepaid,Classic,1
DCA90678D5B6,mada,Debit,N/A,0
3D27C3F3EDA7,mada,Debit,N/A,0
3DD0B199E6CC,mada,Credit,N/A,0
35453868CF54,Visa,Debit,Platinum,2
E72665946DD3,mada,Debit,N/A,0
9BFF860B01DB,Visa,Credit,Classic,1
70B3D82CF065,mada,Debit,N/A,0
A62F3DC3FA6C,mada,Debit,N/A,0
E3AB983B1ABC,Visa,Debit,Classic,1
4CDB1A8CB7F2,Visa,Credit,Platinum,2
A114C5B03B03,mada,Debit,N/A,0
3E00571EA123,Dual,Credit,Platinum,2
55525BCFBBAE,mada,Debit,N/A,0
17613C1012CF,Dual,Credit,Signature,3
B78367B68D6E,mada,Credit,N/A,0
9962455EB144,mada,Debit,N/A,0
2B3EA37CCA55,mada,Debit,N/A,0
3FDA7A81E9F4,mada,Debit,N/A,0
ED7846897586,Visa,Prepaid,Platinum,2
6415995656C6,Visa,Debit,Classic,1
FB40C63B4A16,Visa,Debit,Platinum,2
EDEC0A6464DB,Visa,Credit,Platinum,2
B8C59CD10EA8,mada,Debit,N/A,0
DAD8AB18E00C,Visa,Prepaid,Classic,1
C9B6F13EC813,Visa,Credit,Classic,1
207D4BE898FA,Visa,Credit,Platinum,2
7DCBD4972553,Visa,Credit,Classic,1
395012B11E53,Visa,Debit,Classic,1
1AA062E114C3,Visa,Credit,Platinum,2
1F2A261D6DA4,Dual,Credit,Classic,1
61E6CE6F693B,Visa,Credit,Classic,1
AB6715FD63A9,Visa,Debit,Classic,1
5B1258F936B5,mada,Debit,N/A,0
B7B5D654F004,Dual,Credit,Platinum,2
DA60621EEA1C,Visa,Credit,Platinum,2
DAFE35F6F0F2,mada,Debit,N/A,0
ACBCF662B669,mada,Debit,N/A,0
CE3890A615D7,Visa,Credit,Classic,1
E9C41E818155,Visa,Debit,Classic,1
B7CBB8633942,Visa,Prepaid,Classic,1
D6D62B2B8A85,Visa,Credit,Classic,1
6BDF77FC3325,mada,Debit,N/A,0
A0DC9E42D965,Visa,Credit,Platinum,2
F9F22983001B,Visa,Credit,Signature,3
E6641C68FF2E,mada,Debit,N/A,0
A10AD042DB8D,Visa,Credit,Platinum,2
DD946668A483,Visa,Credit,Platinum,2
2AD770164142,Visa,Credit,Signature,3
580C357C7913,Visa,Prepaid,Classic,1
D1246DB17DF6,Visa,Debit,Classic,1
B855FF089102,mada,Debit,N/A,0
BB44EF85B94C,mada,Debit,N/A,0
CF5FBB05A934,Visa,Prepaid,Classic,1
76E1E3C24393,Visa,Debit,Classic,1
0873FE374EEA,Visa,Credit,Signature,3
89910F9007A3,mada,Debit,N/A,0
25FD08F77322,mada,Debit,N/A,0
CFE76BF53980,mada,Debit,N/A,0
3EB2AB00FEC8,mada,Debit,N/A,0
5A5D5367AA2B,Dual,Debit,Classic,1
646B0709E0B2,Dual,Debit,Classic,1
B689D1C831DB,mada,Debit,N/A,0
5D975AE21407,mada,Prepaid,N/A,0
DDCA31593B41,Visa,Debit,Classic,1
F948985AC87F,mada,Debit,N/A,0
09F5ED7D7017,mada,Debit,N/A,0
7DC6F35DBC8A,mada,Debit,N/A,0
521CD2705D5F,Dual,Credit,Classic,1
DEBE304C3202,mada,Debit,N/A,0
838229BBB3D1,Visa,Credit,Signature,3
6501D7F242CF,mada,Prepaid,N/A,0
DAA5B74805E4,mada,Debit,N/A,0
C7A0ABF3E1A1,mada,Debit,N/A,0
6B2B6CE1632B,Visa,Debit,Classic,1
00BEEE754205,mada,Prepaid,N/A,0
65E2967AD9B2,Visa,Credit,Platinum,2
AD09DC321A24,Visa,Credit,Platinum,2
D1DA0232F7F8,Dual,Credit,Platinum,2
6A123EDFA2C0,Dual,Credit,Platinum,2
9AE0A529ACEB,mada,Prepaid,N/A,0
97EE49691EE2,Visa,Prepaid,Classic,1
B9300670C57E,Visa,Debit,Classic,1
1BAC27AD38DB,Visa,Prepaid,Classic,1
947F9000F928,mada,Debit,N/A,0
B440510368BE,Visa,Prepaid,Classic,1
CAB19BA0CAF5,Visa,Debit,Classic,1
2DA1019A0E53,Visa,Debit,Platinum,2
F500BDAC4FDD,Visa,Credit,Platinum,2
20570C7D3192,Visa,Debit,Classic,1
315831881147,Visa,Debit,Signature,3
001B232E3707,Visa,Credit,Platinum,2
E1178C1D0BD4,Dual,Debit,Signature,3
29B8B1BC2035,Visa,Debit,Classic,1
B8E34B366F88,Dual,Debit,Platinum,2
1DA89A3D9762,Dual,Debit,Classic,1
8FE65005D831,Dual,Debit,Signature,3
AF7D509F77F3,Visa,Debit,Classic,1
A8AE0B884DCC,mada,Debit,N/A,0
023F75278264,mada,Debit,N/A,0
866690EE5541,Visa,Credit,Classic,1
0BB8510D5E91,mada,Credit,N/A,0
56F61C29DD06,mada,Debit,N/A,0
4966A7FB4BEC,Dual,Credit,Platinum,2
BE649E4394E7,mada,Debit,N/A,0
0BE386492F7B,Visa,Debit,Classic,1
70682B3905F6,Visa,Credit,Platinum,2
559A4C003A20,Visa,Credit,Signature,3
EEAC53A63257,mada,Debit,N/A,0
46CE40FF88A7,mada,Debit,N/A,0
79B4EBECAEF4,Visa,Credit,Classic,1
C64557A8801C,mada,Debit,N/A,0
A9E1DB643C00,Dual,Debit,Platinum,2
4B1E187A9E0C,Visa,Credit,Classic,1
83CB9C369CED,Visa,Credit,Platinum,2
E5AAF83E217C,Visa,Credit,Signature,3
3E16CE4DF3C3,Dual,Credit,Platinum,2
CB9461201F2A,mada,Prepaid,N/A,0
3548F57C5141,Visa,Credit,Classic,1
1BE50EE4E36B,mada,Debit,N/A,0
DC9CCC3292AD,mada,Debit,N/A,0
40978978DC2F,Visa,Debit,Classic,1
A0E18DB499F0,mada,Prepaid,N/A,0
833308B7A16F,Dual,Prepaid,Classic,1
323250E9E85E,Visa,Credit,Signature,3
65987A4F574E,mada,Debit,N/A,0
698753009E10,Visa,Prepaid,Classic,1
BAF13F5F7836,Visa,Credit,Platinum,2
D29158A086CF,mada,Debit,N/A,0
5E30A681A14B,mada,Debit,N/A,0
5D6915D33EEE,Visa,Debit,Platinum,2
C31C2B1E7F57,Visa,Credit,Classic,1
0E9031A22224,mada,Debit,N/A,0
5CF395626EAA,Visa,Debit,Platinum,2
EF060EE2A42D,Visa,Prepaid,Classic,1
E13D61EED8AE,mada,Debit,N/A,0
F47D5A260D2B,mada,Debit,N/A,0
7A40CDFA676E,Visa,Credit,Classic,1
91136EB3AAA9,mada,Debit,N/A,0
5B04358886E0,Visa,Debit,Signature,3
1B9BC93F06B5,mada,Debit,N/A,0
01EC956FB4C8,Visa,Credit,Platinum,2
70FB78BD4C92,mada,Debit,N/A,0
A4EFA09BFED5,mada,Debit,N/A,0
0A1634003B6D,Visa,Credit,Signature,3
615D66117B63,mada,Debit,N/A,0
C6593085C862,Dual,Prepaid,Classic,1
5ACAA603DF3F,Dual,Debit,Signature,3
39C7CB293B49,Visa,Credit,Classic,1
B6F53DDA7853,Visa,Credit,Platinum,2
8A8A49630058,mada,Debit,N/A,0
02951808637A,Visa,Prepaid,Classic,1
7D4AF5167B64,Visa,Debit,Classic,1
3DDC4118006E,Visa,Prepaid,Classic,1
3DA701D3552B,Visa,Debit,Platinum,2
31D16E269258,Visa,Debit,Classic,1
B5245F98AE42,Visa,Credit,Platinum,2
1640E95017F8,mada,Debit,N/A,0
E7BA55975F30,Visa,Credit,Classic,1
6984BD764D5A,Visa,Debit,Classic,1
7EE43EA38903,mada,Debit,N/A,0
D752F4763D88,Visa,Credit,Platinum,2
A7BE4536D534,Visa,Credit,Classic,1
994BAD7757D1,mada,Debit,N/A,0
B8A369A21B2F,mada,Debit,N/A,0
2BFF14DBF2C5,Visa,Credit,Platinum,2
5128F7810241,mada,Debit,N/A,0
CA45AC67203E,Visa,Credit,Platinum,2
7577A6D14E4A,mada,Debit,N/A,0
6DA2DDD22EE5,mada,Debit,N/A,0
E96189F4EFFF,Dual,Debit,Platinum,2
7E6F3F37309D,Dual,Debit,Classic,1
C974B22389E9,Visa,Debit,Platinum,2
195D15D5E73B,mada,Debit,N/A,0
BC8114EE99BE,Visa,Credit,Platinum,2
5C31CBC123E9,mada,Debit,N/A,0
426C58829511,Visa,Credit,Signature,3
4481EEB24AAA,Visa,Credit,Signature,3
2978F27FF247,mada,Prepaid,N/A,0
D75BBDC18072,Visa,Credit,Platinum,2
D2C9DF918D64,Visa,Debit,Platinum,2
59BF8881BB6E,Dual,Debit,Classic,1
E1A0BCEA1EE2,mada,Debit,N/A,0
AAB35E0840CD,Visa,Credit,Signature,3
2706359D1C6B,Visa,Credit,Platinum,2
37327D8C937E,Visa,Debit,Signature,3
4E8A654B3CEE,Visa,Debit,Classic,1
1F03D14DBF92,mada,Debit,N/A,0
1FFDD9A3E2B3,mada,Prepaid,N/A,0
DBF2D02343C8,Dual,Credit,Platinum,2
DCCDFDF25F30,Visa,Credit,Classic,1
E11810621DD0,mada,Debit,N/A,0
5FD2795597C7,Visa,Credit,Signature,3
1B0555B5C079,Visa,Credit,Signature,3
22B163A21D8D,mada,Debit,N/A,0
C1F45FED1AB0,Visa,Credit,Signature,3
6866990440B8,mada,Debit,N/A,0
0547215D33DB,Visa,Debit,Classic,1
BEB47AC7AF30,Dual,Credit,Platinum,2
D2847D9E1631,mada,Credit,N/A,0
C3412613AC6D,Visa,Debit,Platinum,2
C217A7080C6C,Dual,Debit,Classic,1
D6D2B068120F,Visa,Debit,Platinum,2
1D6F2FDC2993,Dual,Debit,Classic,1
47ED9E2BD06C,mada,Debit,N/A,0
A96B955643C2,mada,Debit,N/A,0
52E72D2BD5DD,Visa,Credit,Platinum,2
1056345E1347,Visa,Credit,Platinum,2
7074E41FBD8F,mada,Debit,N/A,0
39CF4F07A73D,mada,Debit,N/A,0
6A4E9DF13A10,Visa,Credit,Platinum,2
41AD1185FCCF,mada,Debit,N/A,0
66AA4BBD116A,Visa,Debit,Classic,1
D1CD3E4FCB31,Dual,Debit,Classic,1
AF07CE1064CB,Visa,Credit,Platinum,2
3C4FE0348F8F,Visa,Credit,Platinum,2
EDBADE3612E0,mada,Debit,N/A,0
736B3CCD1FF3,mada,Debit,N/A,0
0482C462BE36,Visa,Credit,Signature,3
A3BF07788752,mada,Debit,N/A,0
376D47C36502,Visa,Credit,Signature,3
FB9C3329988C,Visa,Debit,Classic,1
C5D25268F66C,mada,Prepaid,N/A,0
ECBE59582424,mada,Debit,N/A,0
D201F3AAD69B,Dual,Debit,Classic,1
63C2C96DFAC2,Visa,Credit,Classic,1
AFDF5A71CC8F,Dual,Credit,Signature,3
8325BB802ED6,Visa,Credit,Platinum,2
8E241CB8E382,Visa,Debit,Platinum,2
B8476D1888D3,Visa,Debit,Classic,1
AFB52A6D09F9,mada,Debit,N/A,0
656E2488CD5D,Visa,Debit,Classic,1
EE9BDAEDF4DB,Visa,Credit,Platinum,2
7A8C372C0C99,Visa,Debit,Classic,1
53FDFD3B83FF,mada,Debit,N/A,0
D9187D090AE6,Visa,Credit,Signature,3
140F38AE8D29,Visa,Prepaid,Classic,1
A79B90CA3A6D,mada,Credit,N/A,0
2A8E3BA2EA9D,mada,Debit,N/A,0
239D02C0FD81,Visa,Credit,Classic,1
9EBCDF3B2623,mada,Debit,N/A,0
9CF8872361CD,Visa,Credit,Classic,1
46D581CD249A,Visa,Debit,Platinum,2
C5F03B081473,Visa,Debit,Classic,1
8D568AAD1C2B,Visa,Credit,Signature,3
135D76FF9C1F,mada,Debit,N/A,0
AD66EDD8F6F1,Visa,Credit,Signature,3
9F6D92B8267B,Visa,Credit,Classic,1
EEB877C01EFC,Dual,Prepaid,Classic,1
ED99A6A9FDFB,mada,Debit,N/A,0
9051C638D5F5,Visa,Credit,Signature,3
828138C70738,Visa,Credit,Platinum,2
2D5D0067F9CF,mada,Debit,N/A,0
6E379F6330CC,mada,Debit,N/A,0
96030AED4CC6,Visa,Debit,Platinum,2
3E563AB6E4E6,Visa,Debit,Classic,1
80FE9BA0959D,Visa,Prepaid,Classic,1
3B4FEB11E26F,Visa,Debit,Classic,1
34D60A317A2B,Dual,Debit,Platinum,2
31FCE53BE6C6,mada,Debit,N/A,0
26B82F358E8A,mada,Debit,N/A,0
D8E0F099159E,Dual,Prepaid,Classic,1
045E3F10390E,Visa,Debit,Classic,1
F40B11728CC8,Dual,Credit,Platinum,2
600F9D121ABE,Visa,Prepaid,Platinum,2
417B20814101,Dual,Debit,Classic,1
EC9AFDA12691,Visa,Credit,Signature,3
550ECF22F416,Visa,Debit,Platinum,2
412F6BDD46FF,Dual,Prepaid,Platinum,2
FB0A2C3B1955,Visa,Credit,Platinum,2
9480CE0AEDA7,mada,Debit,N/A,0
39A135CCD08B,Dual,Debit,Classic,1
30FF6E89711B,mada,Debit,N/A,0
19FD2B773611,mada,Debit,N/A,0
C35C978AE94E,Dual,Debit,Classic,1
9CB6AA435EA5,mada,Debit,N/A,0
4150BD39BF4B,Dual,Debit,Classic,1
1D92DA479569,mada,Debit,N/A,0
A6EE879B3154,Visa,Credit,Classic,1
08FBFC36A5C2,Visa,Credit,Signature,3
94CE7761042F,mada,Debit,N/A,0
84FDEEDDC59D,Visa,Credit,Platinum,2
5774F37B04CE,Visa,Debit,Classic,1
A6F175F0E24D,Visa,Debit,Signature,3
99F632130848,Dual,Prepaid,Classic,1
C0BFE674CAB5,Visa,Debit,Classic,1
AB093A21C58B,mada,Debit,N/A,0
B8295276D536,Visa,Debit,Classic,1
A5D16A9FFE4F,mada,Debit,N/A,0
B7C497F937E0,mada,Debit,N/A,0
A7CB4D6FDE39,Visa,Credit,Platinum,2
01AAF22EC59A,Visa,Credit,Classic,1
00F8977C390E,mada,Prepaid,N/A,0
205C1F5B8B6D,Dual,Credit,Platinum,2
A149B310C1D3,Visa,Credit,Platinum,2
DCB978B6631F,Visa,Debit,Classic,1
E79405810E18,mada,Debit,N/A,0
3EC03A607759,Visa,Debit,Platinum,2
E5693ECACBC8,Dual,Debit,Classic,1
AE16C7960125,mada,Debit,N/A,0
F6747AFA9A00,mada,Debit,N/A,0
220F572FF748,Visa,Credit,Platinum,2
3AEF824D5739,mada,Debit,N/A,0
C39C3069A72E,Visa,Debit,Classic,1
82336B8EF306,mada,Debit,N/A,0
AAC0B8244541,Visa,Credit,Signature,3
69D50115C53C,mada,Debit,N/A,0
D402D6770AF3,mada,Debit,N/A,0
F65EBB098A3C,Visa,Debit,Classic,1
03AE3316854D,Visa,Debit,Classic,1
7EA3517C3FD9,mada,Debit,N/A,0
8A3FE7A63193,Visa,Debit,Classic,1
9BCC2D2C520E,mada,Debit,N/A,0
1AA5A5AFB5A7,Dual,Credit,Platinum,2
E817B6CAAFB1,mada,Prepaid,N/A,0
131A3A8D1F91,mada,Debit,N/A,0
151A29D519FF,mada,Debit,N/A,0
92D64717E860,mada,Debit,N/A,0
B62CBDC6B930,Visa,Credit,Platinum,2
AF37F9816EB9,Visa,Debit,Classic,1
05FAC018419A,mada,Debit,N/A,0
009BDC6862BD,Visa,Debit,Classic,1
FBBBF285205D,mada,Debit,N/A,0
61A5D46F8DE1,Visa,Debit,Classic,1
0382C2381EC0,Visa,Debit,Classic,1
C68E2FF8AA24,mada,Debit,N/A,0
C359125EADA9,Dual,Prepaid,Classic,1
980385D31012,Visa,Debit,Platinum,2
D57DE5BC8720,Dual,Credit,Platinum,2
B23746AF8622,mada,Debit,N/A,0
5EDEA647557B,mada,Debit,N/A,0
A66CC18BF79E,mada,Debit,N/A,0
BDDE25EFB5BC,Visa,Debit,Classic,1
05D6921F5BF1,mada,Debit,N/A,0
573509D0E961,Visa,Debit,Classic,1
DA7A7F0186C0,Dual,Debit,Classic,1
5F5885F03C5F,Visa,Credit,Signature,3
3A33D1A198CE,mada,Debit,N/A,0
01C80E8B4760,Visa,Debit,Classic,1
F7C9A160BA64,mada,Debit,N/A,0
BB6C764ED931,Visa,Credit,Platinum,2
A8CF7A3D6C64,Visa,Credit,Signature,3
BC56D14198D1,mada,Debit,N/A,0
397C48F79E06,Visa,Credit,Platinum,2
7B94F369676B,mada,Debit,N/A,0
54C944A95346,Visa,Prepaid,Classic,1
A7C6ECCB4309,Visa,Credit,Platinum,2
6EAC5EA9B468,Visa,Debit,Signature,3
A88426B775C0,mada,Debit,N/A,0
209631936113,Visa,Debit,Classic,1
E2AEBF771347,Dual,Credit,Platinum,2
5C6025065BC6,Visa,Credit,Platinum,2
C223849955E7,Visa,Credit,Classic,1
FEF663151BB3,Visa,Debit,Platinum,2
CB414E6F4931,Dual,Credit,Platinum,2
C2220889E81D,Visa,Credit,Classic,1
9200860C7629,Visa,Credit,Classic,1
307F0712EE9E,Visa,Credit,Signature,3
87FD4D8892C4,Visa,Prepaid,Classic,1
A828B1B14BF6,Visa,Debit,Platinum,2
64CCB5E73D07,Visa,Prepaid,Classic,1
2491E121FA74,Dual,Debit,Platinum,2
318921BFC620,mada,Debit,N/A,0
086327E93AE8,Visa,Credit,Platinum,2
7F9C084E710C,Visa,Debit,Platinum,2
435764801D98,Visa,Credit,Platinum,2
4EB792D0EFC1,Visa,Debit,Classic,1
D0BE88EB42C4,Visa,Credit,Platinum,2
6E60C16237B7,mada,Debit,N/A,0
8518FA608ADB,Dual,Debit,Platinum,2
3340D6BCD9A6,mada,Prepaid,N/A,0
554309A7E8C4,mada,Debit,N/A,0
8A646A3B571F,mada,Debit,N/A,0
89BAFEBD1483,Visa,Prepaid,Classic,1
754568868E53,Visa,Credit,Platinum,2
68DBC4EB6AE0,Dual,Debit,Classic,1
B038D21DBDD5,Visa,Credit,Classic,1
43058399FF4A,Visa,Debit,Classic,1
E687CD3A0D77,mada,Debit,N/A,0
1670D4A8B376,mada,Debit,N/A,0
724D7091E084,Visa,Debit,Classic,1
59ABC8C711A4,mada,Debit,N/A,0
87DB6AD519EC,Visa,Credit,Platinum,2
C6641529CB67,Visa,Debit,Classic,1
A75D9FEE162E,mada,Debit,N/A,0
DFDB25606610,mada,Debit,N/A,0
9EE6D3194F86,Dual,Prepaid,Classic,1
5C22E3299941,Visa,Debit,Platinum,2
816FEFB9C9A3,mada,Debit,N/A,0
78FCAED09173,Visa,Credit,Platinum,2
BAC510A4CAD2,mada,Debit,N/A,0
